28.752469,77.151337
28.752704,77.15214
28.7529,77.152758
28.753102,77.153414
28.753364,77.154194
28.753719,77.155196
28.754016,77.155935
28.754193,77.156386
28.754329,77.15675
28.754483,77.157251
28.754626,77.157794
28.754669,77.15802
28.754817,77.158808
28.754971,77.15965
28.755057,77.160138
28.755119,77.160467
28.755135,77.160554
28.755197,77.16074
28.755275,77.160988
28.755348,77.16122
28.755448,77.161549
28.755533,77.161768
28.755625,77.161972
28.755708,77.162155
28.755786,77.162354
28.755882,77.162823
28.755967,77.16332
28.756026,77.163693
28.756022,77.163867
28.756017,77.164258
28.756011,77.164844
28.75601,77.165148
28.75601,77.165298
28.756014,77.165923
28.756038,77.166609
28.756064,77.167037
28.75608,77.167512
28.756107,77.168032
28.756178,77.168581
28.756218,77.16893
28.756262,77.169316
28.756329,77.170237
28.756545,77.171008
28.756834,77.171591
28.756995,77.172314
28.757332,77.17394
28.757531,77.174779
28.757648,77.175438
28.757663,77.175714
28.757664,77.17612
28.757716,77.179489
28.757778,77.180239
28.757958,77.181538
28.757986,77.181747
28.758069,77.182411
28.758079,77.182558
28.758095,77.182859
28.758142,77.183556
28.758171,77.184064
28.758184,77.184316
28.75826,77.18511
28.758342,77.18574
28.758381,77.186047
28.758358,77.186116
28.758715,77.186
28.759129,77.1859
28.759144,77.185899
28.759161,77.185898
28.760393,77.185562
28.761529,77.185259
28.762011,77.185135
28.762157,77.185068
28.76248,77.185002
28.762726,77.184738
28.763405,77.184325
28.764035,77.18401
28.76476,77.183581
28.765686,77.183039
28.766272,77.182697
28.766662,77.182361
28.767357,77.181877
28.768477,77.181107
28.769417,77.18039
28.769915,77.180012
28.770235,77.179819
28.770549,77.179684
28.770868,77.179615
28.772691,77.179444
28.773536,77.179393
28.774089,77.179442
28.774443,77.179468
28.775147,77.179497
28.775896,77.179555
28.776674,77.179595
28.777839,77.179687
28.778856,77.179746
28.779705,77.179766
28.780098,77.179828
28.782076,77.179934
28.783043,77.18
28.783978,77.18005
28.784892,77.180228
28.785285,77.180259
28.785053,77.178925
28.784603,77.176117
28.784298,77.174619
28.78425,77.173429
28.78429,77.172215
28.784447,77.169791
28.784541,77.168076
28.784363,77.166814
28.784369,77.164455
28.78438,77.163091
28.784396,77.161782
28.784441,77.161026
28.784436,77.160067
28.784455,77.158746
28.784461,77.157402
28.784493,77.156212
28.784503,77.154909
28.784483,77.154468
28.784481,77.154464
28.784479,77.15445
28.784475,77.154439
28.784474,77.154055
28.784474,77.154041
28.784475,77.15403
28.784409,77.153586
28.7843,77.152303
28.784295,77.151788
28.784171,77.150646
28.784123,77.150015
28.784048,77.149317
28.78396,77.147972
28.783407,77.146274
28.783079,77.145562
28.782734,77.144828
28.782595,77.144481
28.782683,77.143957
28.782771,77.143274
28.782697,77.142336
28.782706,77.14194
28.782693,77.141772
28.78268,77.141365
28.782199,77.141421
28.781696,77.141489
28.781028,77.141629
28.780045,77.141848
28.779234,77.142016
28.778511,77.14217
28.777761,77.142358
28.777213,77.142485
28.77647,77.142636
28.775629,77.142826
28.774771,77.143013
28.774122,77.143158
28.77307,77.143373
28.772002,77.143617
28.771551,77.143722
28.770946,77.143854
28.77041,77.144003
28.769321,77.144335
28.768478,77.144592
28.765985,77.14538
28.764881,77.145731
28.76379,77.146092
28.761806,77.146734
28.760599,77.147139
28.760446,77.147197
28.760439,77.147198
28.760034,77.147349
28.759187,77.147707
28.758742,77.147911
28.758261,77.148137
28.757458,77.148332
28.756132,77.148764
28.754206,77.149388
28.752198,77.150056
