28.772576,77.11453
28.772875,77.113596
28.773069,77.11302
28.773398,77.112882
28.774939,77.112273
28.77673,77.111616
28.780129,77.110337
28.78358,77.109029
28.785826,77.108171
28.786957,77.107732
28.792054,77.10577
28.795647,77.104481
28.800229,77.102674
28.802902,77.101706
28.803339,77.10165
28.80416,77.104666
28.805317,77.11012
28.80542,77.110695
28.80601,77.113315
28.806116,77.113911
28.80733,77.118997
28.80744,77.119447
28.808276,77.123127
28.809252,77.128077
28.809898,77.131067
28.81087,77.135012
28.811056,77.135767
28.811922,77.13553
28.813423,77.135061
28.816313,77.134332
28.817431,77.13408
28.825277,77.131596
28.828201,77.13068
28.830777,77.129908
28.831286,77.129791
28.831937,77.129604
28.832455,77.129407
28.83284,77.129255
28.834207,77.128801
28.835262,77.128558
28.838234,77.127991
28.840008,77.127616
28.841108,77.127476
28.842033,77.127281
28.843528,77.126993
28.84428,77.126857
28.847133,77.126283
28.848385,77.126063
28.851409,77.125483
28.857486,77.124355
28.857617,77.124334
28.857636,77.124896
28.858612,77.124722
28.858926,77.124879
28.859244,77.125034
28.859917,77.125503
28.860181,77.126043
28.860418,77.127279
28.86085,77.12845
28.861123,77.129184
28.861359,77.129929
28.861605,77.130353
28.861982,77.13084
28.862197,77.130907
28.862483,77.131357
28.862852,77.131971
28.863201,77.13216
28.863572,77.132211
28.863136,77.132593
28.862767,77.133044
28.862676,77.133376
28.862665,77.133657
28.862588,77.13422
28.862522,77.134786
28.862426,77.135675
28.862251,77.137083
28.86225,77.137403
28.862222,77.137586
28.862166,77.137954
28.862064,77.138609
28.86207,77.13869
28.861909,77.139045
28.862026,77.139433
28.862166,77.139954
28.86205,77.140329
28.861841,77.140478
28.86116,77.140719
28.860164,77.140899
28.86006,77.140967
28.859935,77.141235
28.859935,77.141246
28.859712,77.142558
28.858357,77.142474
28.857768,77.142163
28.857485,77.142095
28.856775,77.141928
28.856231,77.141986
28.855661,77.142421
28.854732,77.143399
28.854589,77.144287
28.854462,77.144537
28.854303,77.144753
28.854044,77.145066
28.853645,77.145318
28.85272,77.145356
28.852359,77.145293
28.852158,77.145177
28.851913,77.144994
28.851724,77.144792
28.851279,77.144672
28.85038,77.143947
28.84951,77.143118
28.84867,77.142643
28.848435,77.142548
28.848205,77.142424
28.847613,77.142192
28.847119,77.142053
28.84668,77.14194
28.845996,77.141951
28.845144,77.141859
28.844702,77.141744
28.844359,77.141851
28.843961,77.141818
28.843271,77.141924
28.842506,77.142234
28.84191,77.142332
28.841576,77.142388
28.841144,77.142458
28.840521,77.142547
28.840243,77.142585
28.84002,77.142569
28.839433,77.142501
28.839232,77.142461
28.838871,77.142435
28.838276,77.143825
28.838345,77.144235
28.838131,77.144818
28.838029,77.145232
28.837961,77.145563
28.837925,77.14599
28.837882,77.146856
28.837886,77.147478
28.837685,77.150832
28.837695,77.151089
28.837712,77.151331
28.83763,77.152093
28.83756,77.152558
28.837452,77.154104
28.837195,77.155259
28.837042,77.155925
28.83695,77.156468
28.83694,77.156714
28.836924,77.156777
28.836696,77.157103
28.836688,77.157753
28.837377,77.157013
28.837475,77.156961
28.83781,77.156743
28.838279,77.156644
28.838653,77.156661
28.838966,77.156776
28.839584,77.157671
28.839786,77.158008
28.839903,77.15817
28.840184,77.158571
28.840355,77.15879
28.840594,77.159047
28.841077,77.159498
28.841409,77.159793
28.841852,77.160143
28.842481,77.160663
28.842601,77.160757
28.842821,77.160861
28.842916,77.160938
28.843083,77.161126
28.843268,77.161302
28.843588,77.161497
28.844019,77.161833
28.844165,77.161973
28.844292,77.162049
28.844507,77.162184
28.845155,77.162712
28.845342,77.162849
28.84555,77.163015
28.845666,77.163129
28.845822,77.163257
28.845994,77.163386
28.846431,77.163748
28.846889,77.164129
28.84704,77.164213
28.847189,77.164344
28.847593,77.164696
28.84794,77.164992
28.848363,77.16531
28.848721,77.165664
28.849158,77.166037
28.849202,77.166166
28.84911,77.16658
28.849021,77.16697
28.848992,77.167179
28.849018,77.167317
28.849136,77.167492
28.849489,77.167956
28.850005,77.168633
28.850323,77.16924
28.850388,77.169453
28.85042,77.169634
28.850394,77.170156
28.850366,77.170336
28.850216,77.170715
28.8501,77.171097
28.850059,77.171665
28.84995,77.171855
28.849908,77.172102
28.850111,77.172063
28.850233,77.172073
28.850353,77.172145
28.850437,77.172235
28.850571,77.172288
28.85069,77.172266
28.851335,77.17227
28.851884,77.172332
28.852284,77.172387
28.852654,77.172455
28.853216,77.172513
28.853782,77.172558
28.855369,77.172774
28.856449,77.172896
28.85671,77.17292
28.85723,77.173062
28.857461,77.173455
28.857671,77.173872
28.85775,77.174006
28.857886,77.174408
28.857989,77.174671
28.858328,77.175418
28.858186,77.175628
28.85796,77.175861
28.857909,77.175904
28.857715,77.176158
28.857628,77.176396
28.85766,77.176731
28.857726,77.176906
28.857892,77.177298
28.858184,77.177819
28.858251,77.178114
28.858245,77.17828
28.858203,77.178499
28.858048,77.17878
28.857837,77.179167
28.857837,77.179169
28.857785,77.179351
28.857682,77.179948
28.857627,77.180353
28.85757,77.180721
28.857513,77.181414
28.857553,77.182024
28.857647,77.18275
28.857679,77.183094
28.8577,77.183344
28.857707,77.183422
28.857775,77.183776
28.857873,77.184374
28.857918,77.184611
28.858084,77.185201
28.858091,77.185354
28.857945,77.185974
28.857835,77.186173
28.858154,77.189309
28.858388,77.191242
28.858445,77.192188
28.858419,77.192565
28.858505,77.193148
28.85861,77.19361
28.85878,77.194315
28.858959,77.194876
28.859055,77.195363
28.859124,77.196129
28.859219,77.197162
28.859228,77.197738
28.859199,77.198306
28.85889,77.199587
28.858737,77.201034
28.858601,77.203398
28.858563,77.20375
28.858278,77.204469
28.858073,77.205231
28.857918,77.205843
28.857859,77.206357
28.857771,77.207519
28.857727,77.208363
28.857697,77.2094
28.857711,77.209915
28.857648,77.210169
28.857111,77.210771
28.856546,77.211537
28.856323,77.212226
28.856174,77.212689
28.856094,77.213149
28.855976,77.213594
28.855857,77.214115
28.855817,77.21424
28.855509,77.214559
28.854974,77.215102
28.854478,77.215535
28.85407,77.215885
28.853448,77.216256
28.852846,77.216596
28.851803,77.217098
28.851328,77.217323
28.84863,77.217296
28.848338,77.217294
28.847637,77.217199
28.846391,77.216861
28.844476,77.216747
28.841501,77.216642
28.839135,77.218539
28.837616,77.219684
28.836173,77.220584
28.834971,77.221253
28.833906,77.22205
28.833372,77.222986
28.832715,77.223082
28.831953,77.223015
28.831046,77.222696
28.830072,77.222573
28.828773,77.222879
28.826098,77.224292
28.825322,77.22439
28.82448,77.224131
28.823623,77.223678
28.823104,77.223183
28.822311,77.222751
28.822216,77.222649
28.82112,77.222319
28.820457,77.221888
28.819136,77.220268
28.817683,77.220169
28.816567,77.219996
28.81526,77.219712
28.812562,77.219478
28.811999,77.219418
28.810235,77.219118
28.808758,77.219004
28.808244,77.218962
28.808453,77.21711
28.808602,77.216025
28.808633,77.215607
28.80885,77.214639
28.809121,77.213411
28.80949,77.212066
28.809985,77.210194
28.810292,77.209165
28.810523,77.208358
28.810541,77.208244
28.810539,77.208073
28.810564,77.20796
28.810633,77.207802
28.81072,77.207568
28.810894,77.206884
28.811088,77.206078
28.81121,77.205592
28.811394,77.20515
28.811893,77.203879
28.812942,77.201291
28.812245,77.200865
28.812017,77.200861
28.811545,77.20072
28.810999,77.200576
28.809914,77.200382
28.809388,77.200292
28.808189,77.200252
28.807071,77.200226
28.806902,77.200203
28.806563,77.200189
28.8063,77.200165
28.805925,77.200127
28.805605,77.20012
28.805445,77.200155
28.805072,77.20019
28.804414,77.200149
28.803704,77.200082
28.803228,77.200011
28.80253,77.200012
28.802055,77.199908
28.801601,77.199716
28.801126,77.19954
28.800244,77.19922
28.800133,77.199192
28.799303,77.199107
28.798398,77.199193
28.797727,77.199278
28.797081,77.19949
28.796619,77.199683
28.796214,77.199945
28.795385,77.200504
28.794626,77.20106
28.794485,77.201135
28.793758,77.201641
28.793186,77.202104
28.792978,77.202256
28.792744,77.202413
28.792304,77.202757
28.791626,77.203354
28.791497,77.203575
28.791281,77.203753
28.791109,77.203862
28.790817,77.204035
28.790583,77.204262
28.790555,77.204354
28.790536,77.204553
28.790453,77.204705
28.78974,77.205627
28.789263,77.206214
28.788767,77.206997
28.788606,77.207331
28.788305,77.207662
28.788027,77.207912
28.787871,77.207481
28.787748,77.206925
28.787704,77.206623
28.787615,77.206253
28.787443,77.205685
28.787327,77.205406
28.786849,77.204191
28.786436,77.203969
28.786207,77.203528
28.785893,77.202956
28.785187,77.201662
28.78501,77.201098
28.784296,77.201037
28.783859,77.200864
28.783584,77.200677
28.783408,77.200477
28.78339,77.200469
28.78339,77.200464
28.783202,77.200222
28.783186,77.200205
28.783169,77.200189
28.782756,77.19971
28.782449,77.199395
28.782933,77.198936
28.783216,77.198598
28.783712,77.198012
28.784197,77.197382
28.784578,77.196919
28.785359,77.19588
28.78608,77.194917
28.786162,77.194794
28.786155,77.194646
28.786118,77.193471
28.786117,77.192699
28.786208,77.191531
28.786219,77.190658
28.786216,77.189339
28.786269,77.187274
28.786293,77.185766
28.786279,77.185107
28.786206,77.184514
28.785959,77.183122
28.78559,77.181419
28.785414,77.180743
28.785309,77.180259
28.784579,77.175767
28.784345,77.174622
28.784301,77.174207
28.784276,77.173106
28.784457,77.170419
28.784566,77.168626
28.784572,77.168036
28.784483,77.167463
28.7844,77.166799
28.784411,77.165926
28.784408,77.164987
28.784431,77.163887
28.784449,77.163092
28.784454,77.16184
28.784492,77.161001
28.784506,77.159996
28.784536,77.156032
28.78454,77.155807
28.784556,77.154815
28.784561,77.154667
28.784529,77.154241
28.7845,77.153903
28.784465,77.153509
28.784368,77.152431
28.784336,77.151865
28.784229,77.15088
28.78418,77.150176
28.784108,77.149407
28.784022,77.148662
28.784,77.147934
28.783825,77.147277
28.783481,77.146261
28.783201,77.145642
28.782994,77.14528
28.782797,77.144847
28.782697,77.144421
28.782879,77.143849
28.782899,77.143108
28.782838,77.14231
28.782785,77.141711
28.7827,77.141052
28.782288,77.141114
28.781406,77.141253
28.780638,77.141467
28.779347,77.141768
28.778197,77.14205
28.777452,77.142214
28.775704,77.142577
28.774795,77.14279
28.773759,77.142996
28.773456,77.143059
28.772327,77.143314
28.772025,77.143372
28.771865,77.143547
28.771866,77.14195
28.771861,77.141419
28.771894,77.139968
28.771901,77.139748
28.771896,77.139479
28.771854,77.139149
28.77181,77.138833
28.771706,77.13827
28.771606,77.137692
28.771633,77.136967
28.771711,77.136014
28.771728,77.135638
28.771711,77.135407
28.771613,77.135076
28.771519,77.13479
28.771439,77.134582
28.771309,77.134227
28.771137,77.133787
28.771011,77.133477
28.770941,77.133179
28.770899,77.132773
28.770875,77.132425
28.770846,77.132032
28.77082,77.131647
28.770756,77.130362
28.77069,77.129436
28.770649,77.128633
28.770513,77.1276
28.770415,77.127026
28.770107,77.125429
28.770093,77.124952
28.770191,77.124769
28.770558,77.124268
28.770961,77.123734
28.77138,77.123006
28.771837,77.122249
28.772058,77.121913
28.772338,77.121561
28.772577,77.121002
28.772682,77.120364
28.772691,77.120256
28.772683,77.120042
28.772642,77.119775
28.772522,77.119415
28.772423,77.11911
28.77226,77.118569
28.772022,77.117862
28.771945,77.117664
28.771907,77.117301
28.771902,77.117125
28.771894,77.116939
28.771889,77.116846
28.771937,77.116686
28.772123,77.115985
28.77225,77.115529
28.772441,77.114982
