28.841684,77.127341
28.841658,77.121613
28.841692,77.11806
28.841499,77.114221
28.841478,77.112318
28.840784,77.109327
28.839884,77.106344
28.838799,77.102864
28.837956,77.100026
28.835715,77.092471
28.834945,77.089709
28.83485,77.089373
28.834676,77.088644
28.834436,77.086858
28.834114,77.08455
28.833868,77.083255
28.833375,77.081185
28.832755,77.079448
28.832181,77.078118
28.831341,77.076425
28.830971,77.07573
28.830143,77.074652
28.829296,77.073704
28.828883,77.0733
28.828573,77.073063
28.828146,77.072647
28.825718,77.070422
28.821882,77.066907
28.821469,77.066488
28.820348,77.064956
28.819599,77.063878
28.817555,77.060921
28.816889,77.060118
28.81572,77.058768
28.814866,77.057868
28.812748,77.055503
28.809687,77.051971
28.808972,77.05108
28.808512,77.050583
28.807674,77.049625
28.806687,77.048696
28.805457,77.047729
28.805176,77.047572
28.805651,77.046991
28.80613,77.04643
28.806969,77.045299
28.807415,77.044753
28.808072,77.043842
28.808989,77.042822
28.809826,77.041779
28.811376,77.039975
28.812535,77.038638
28.813749,77.037229
28.815714,77.034912
28.816706,77.033809
28.81792,77.032656
28.819917,77.030707
28.822122,77.02881
28.822914,77.028206
28.825558,77.02641
28.827653,77.025119
28.829413,77.024257
28.831372,77.023301
28.832733,77.022659
28.834561,77.022018
28.836956,77.021286
28.83779,77.021066
28.839275,77.020833
28.839297,77.0209
28.839387,77.021665
28.839383,77.022568
28.839376,77.023228
28.839378,77.023332
28.839259,77.023584
28.839073,77.02421
28.838971,77.024572
28.838743,77.025144
28.838709,77.025325
28.838559,77.025568
28.838276,77.025794
28.837932,77.026343
28.837567,77.026919
28.837324,77.02736
28.837105,77.02769
28.836809,77.028084
28.836721,77.028325
28.8365,77.028772
28.836517,77.029015
28.836398,77.029488
28.835872,77.030991
28.835831,77.03134
28.835558,77.032493
28.83539,77.033099
28.835289,77.033239
28.835128,77.033402
28.834909,77.033694
28.834792,77.034164
28.83377,77.036469
28.833223,77.037566
28.833082,77.037767
28.832565,77.038615
28.83248,77.038904
28.832193,77.039666
28.832057,77.040229
28.83237,77.040435
28.832629,77.040696
28.832724,77.040774
28.832868,77.040957
28.833144,77.041307
28.83345,77.041631
28.833768,77.042038
28.834095,77.042418
28.834223,77.042606
28.834971,77.04256
28.835456,77.042726
28.835573,77.042746
28.836092,77.042558
28.836417,77.042284
28.83703,77.042018
28.837851,77.041839
28.838235,77.042083
28.838662,77.042554
28.839076,77.043002
28.839452,77.043413
28.839532,77.043501
28.8397,77.043809
28.839798,77.044087
28.840014,77.044394
28.840057,77.044436
28.84014,77.044501
28.840255,77.044519
28.840538,77.044545
28.840604,77.044855
28.840657,77.044939
28.840927,77.045134
28.84103,77.045146
28.841589,77.045233
28.842222,77.045281
28.843726,77.045338
28.844454,77.0453
28.844806,77.045297
28.844827,77.045286
28.844858,77.045062
28.845748,77.04504
28.845964,77.04506
28.845979,77.045057
28.846209,77.045095
28.847469,77.045696
28.849408,77.047119
28.849493,77.047176
28.849858,77.047452
28.850664,77.04797
28.851687,77.04881
28.853828,77.050344
28.854656,77.051023
28.856189,77.051297
28.857123,77.051688
28.858206,77.052202
28.859087,77.052653
28.859789,77.053021
28.860696,77.053435
28.861637,77.053866
28.86242,77.054286
